sample,farm,month,species,Acer,Achillea.millefolium,Aesculus.hippocastanum,Agapanthus,Agrostis.stolonifera,Ailanthus.altissima,Ajuga,Ajuga.reptans,Allium,Alopecurus.pratensis,Althaea.officinalis,Amaryllidaceae,Anemone,Anthriscus.sylvestris,Anthyllis.vulneraria,Antirrhinum.majus,Apiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Astilbe,Bartsia,Begonia,Berberis,Betulaceae,Boraginaceae,Brassica,Brassicaceae,Buddleja.davidii,Camellia,Caprifoliaceae,Cardamine,Caricaceae,Caryophyllaceae,Castanea.sativa,Centaurea.nigra,Cerastium,Chenopodiaceae,Chenopodium,Citrus,Clematis,Convallaria.majalis,Convolvulaceae,Convolvulus.arvensis,Cornus,Corylus.avellana,Crassulaceae,Crataegus.monogyna,Crepis.capillaris,Cucurbita,Cucurbitaceae,Cynareae,Davidia.involucrata,Epilobium,Ericaceae,Eucalyptus,Euphorbia,Euphorbiaceae,Fabaceae,Fabeae,Fallopia,Festuca,Ficaria.verna,Filipendula.ulmaria,Foeniculum.vulgare,Forsythia,Fragaria,Fraxinus,Fuchsia,Gaillardia.aristata,Glechoma.hederacea,Hamamelis.mollis,Hedera.helix,Helleborus.orientalis,Holcus.lanatus,Hyacinthaceae,Hyacinthoides.non-scripta,Hydrangea,Hypericum,Hypericum.androsaemum,Hyssopus.officinalis,Ilex.aquifolium,Impatiens.glandulifera,Iridaceae,Juncus,Juniperus.communis,Lactuca.sativa,Lamiaceae,Lamium,Lathyrus,Laurus.nobilis,Lavandula.angustifolia,Lepidium.campestre,Ligustrum,Linaria.vulgaris,Lobularia.maritima,Lolium,Lonicera,Lotus,Lotus.corniculatus,Lupinus.luteus,Malus,Malvaceae,Melilotus,Mentha,Mentha.spicata,Mentheae,Menyanthes.trifoliata,Mercurialis,Myrtaceae,Myrtus.communis,Narcissus,Nerium.oleander,Oenothera,Olea.europaea,Oleaceae,Onobrychis.viciifolia,Ononis.repens,Origanum.vulgare,Orobanchaceae,Oxalidaceae,Papaver,Papaveraceae,Paulownia.tomentosa,Pericallis.hybrida,Pinus,Plantago,Platanus,Poa,Poaceae,Populus,Potentilla,Primula.veris,Prunella,Prunus,Quercus,Ranunculaceae,Ranunculus,Raphanus,Rheum.palmatum,Rhinanthus.minor,Rhododendron,Ribes,Rosa,Rosaceae,Rubus,Salicaceae,Salix,Salvia,Sambucus.nigra,Sapindaceae,Scrophulariaceae,Scutellaria,Scutellaria.galericulata,Silene,Solanaceae,Solanum,Solidago,Sonchus,Sorbus,Sparganium.emersum,Stachys,Stellaria,Syringa.vulgaris,Taraxacum.officinale,Teucrium,Tilia,Trifolium,Trifolium.pratense,Trifolium.repens,Typha.latifolia,Ulmus,Urtica.dioica,Veronica,Viburnum,Vicia,Viola
ET-M-008_S62,ET,July,Bombus.terrestris,0,0,0,0,0.00065703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003643531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009556803,0,0,0,0,0,0,0.00101541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001672441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002508661,0,0.567853303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003165691,0,0,0,0.050770517,0.359156612,0,0,0,0,0,0,0
ET-M-013_S70,ET,July,Bombus.lapidarius,0,0,0,0,0.000910833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022582368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086905996,0,0,0,0,0,0,0,0,0,0.025000785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002198562,0,0,0,0,0,0,0,0,0,0,0.000785201,0,0,0,0,0,0,0,0,0.003549106,0,0,0,0,0,0,0,0,0,0,0,0,0.001256321,0,0.009579447,0,0,0,0,0,0,0,0,0,0,0,0.00047112,0.000502528,0.000596752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001381953,0,0,0,0.000565344,0.842802852,0,0,0,0,0,0,0
ET-M-019_S78,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004633108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344353,0,0.058258202,0,0,0,0,0,0,0,0,0,0,0,0,0.000313048,0,0,0.001972201,0,0,0,0,0,0,0,0.934479088,0,0,0,0,0,0,0
ET-M-020_S86,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002417088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024733,0,0.275548061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013097246,0,0,0,0,0,0,0,0.705845981,0,0,0,0,0,0,0
ET-M-022_S94,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001348776,0,0,0,0,0,0,0,0,0,0.000439818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004368861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001436739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527782,0,0,0,0,0.991379563,0,0,0,0,0,0,0
ET-M-024_S7,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001338115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003800246,0,0,0,0.000642295,0,0,0,0,0,0.000909918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003318525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000909918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552213,0,0.001016967,0.986511802,0,0,0,0,0,0,0
ET-M-027_S15,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997845049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002154951,0,0,0,0,0,0,0
ET-M-028_S23,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006613802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992451262,0,0,0,0,0,0,0
ET-M-030_S31,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ET-M-031_S39,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002097169,0,0,0,0,0,0,0,0,0,0,0,0.006204124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002970989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001223348,0,0.202813702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783379937,0,0,0,0,0,0,0
ET-M-033_S47,ET,July,Bombus.pascuorum,0,0.002347657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007094008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024599367,0,0,0,0,0,0,0.005613963,0,0,0,0,0.001531081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054302337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001786261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001122793,0,0.193732775,0,0,0,0,0,0,0,0.00051036,0,0,0.01556599,0,0,0,0,0,0,0,0,0,0,0,0.009237522,0.440747168,0,0,0.003827702,0,0,0.237981015,0
ET-M-034_S55,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158404,0,0,0,0,0,0,0.000770614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001498416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363901,0.000727802,0.603904444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089219967,0.294203271,0,0,0,0,0,0.00295402,0
ET-M-056_S63,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050289957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30253751,0,0.023687521,0,0,0,0,0.004510448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007364,0,0,0,0,0,0,0,0,0,0,0.000675033,0,0,0,0,0,0,0,0,0.0003682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013746126,0,0,0,0,0,0,0,0,0,0,0,0.002209199,0,0,0,0,0,0,0.0003682,0,0,0.000981866,0.520419748,0.079070909,0,0,0,0,0,0,0
ET-M-058_S71,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004018516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813877,0,0,0,0,0,0.001424284,0.00055954,0.7759296,0,0,0,0,0,0,0,0,0,0,0.000508673,0,0,0,0,0.005493667,0,0,0,0,0,0,0.137952083,0.069535582,0,0,0,0,0,0.002645099,0
ET-M-059_S79,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060677,0,0,0,0,0,0,0,0,0,0,0,0.000563429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004724136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029861743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520088,0,0.019373293,0.94435054,0,0,0,0,0,0,0
ET-M-060_S87,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004050686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019110926,0,0,0,0,0,0,0,0,0,0,0,0.009520842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110788,0,0,0,0,0,0,0,0,0,0,0,0.001350229,0,0,0,0,0,0,0,0,0,0,0.000380834,0,0,0,0,0,0,0,0,0.003358261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004362277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010247888,0.946510179,0,0,0,0,0,0,0
ET-M-063_S95,ET,July,Bombus.terrestris,0,0,0,0,0.000683216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001333897,0,0.001886977,0,0,0,0,0,0,0,0.001984579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003416078,0,0,0,0,0,0,0.000422943,0,0,0.001496568,0,0.005693464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585613,0,0,0,0.000325341,0,0,0,0.003416078,0,0,0.000422943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004164362,0,0,0.001626704,0.000520545,0.209454403,0.002700329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553079,0,0.75931288,0,0,0,0,0,0,0
ET-M-069_S8,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001755413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998244587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ET-M-071_S16,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762738,0,0,0,0,0,0,0,0,0,0.003762839,0.00122038,0.481185803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125902573,0,0,0,0,0.001118682,0,0.00991559,0.372470253,0,0,0,0,0,0,0
ET-M-100_S24,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004546846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699515,0,0.089275565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90342325,0,0,0,0,0,0,0
ET-M-102_S32,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002413444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000804481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864072,0,0.109022108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884124903,0,0,0,0,0,0,0
ET-M-105_S40,ET,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001892181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324884,0.000357015,0.808068547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184719743,0,0,0,0,0,0,0
ET-M-107_S48,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012308345,0,0,0,0,0,0,0,0,0,0.000742745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037614728,0,0,0,0,0,0,0,0,0,0.000848851,0,0.000795798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164465,0,0,0.000848851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000636639,0,0.057668842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001273277,0,0,0,0,0.883495146,0,0,0.000530532,0,0,0,0
ET-M-110_S56,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563678,0,0,0,0,0,0,0,0,0,0.001761494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002149022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003382068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992143738,0,0,0,0,0,0,0
ET-M-113_S64,ET,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000888971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003341303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007387653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988044878,0,0,0,0,0,0,0
ET-M-114_S72,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027843,0,0,0,0,0,0,0,0.000676186,0,0,0,0,0,0,0.000338093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002267213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003241717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357981,0.088878724,0.902649059,0,0,0,0,0,0,0
ET-M-116_S80,ET,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0.021034222,0,0,0,0,0,0,0,0,0,0.064095292,0,0,0,0,0,0,0,0.001087162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74910191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661751,0,0.139582152,0,0,0,0,0,0,0,0,0,0.001087162,0.013045944,0.004159576,0,0,0,0.002599735,0,0,0,0,0.000709019,0,0,0.001465305,0,0,0.00137077,0,0,0,0
ET-M-118_S88,ET,July,Bombus.pascuorum,0,0.000280183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097755737,0,0,0,0,0,0,0,0.000672438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522904934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37463226,0,0,0,0,0,0,0,0,0,0,0,0.000336219,0,0,0,0,0,0,0,0,0,0,0,0.001512986,0,0,0.001905242,0,0,0,0
B-L-001_S1,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.001519073,0,0,0,0,0,0,0,0,0,0.09868347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056262,0,0,0.02244852,0,0,0,0,0,0.033644649,0,0.679869472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001462811,0,0,0,0,0,0,0,0,0,0,0,0.009902104,0.000956453,0,0,0,0,0,0.148193991,0,0,0,0,0.001462811,0,0,0.000618882,0,0,0,0
B-L-005_S9,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439382,0,0,0,0.033663433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008348261,0,0,0,0,0,0,0,0.907493156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003312266,0,0,0,0,0,0,0.000405584,0,0,0.002839085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001520938,0,0.001757529,0,0,0,0,0,0,0,0,0,0,0.002264508,0.000844966,0.001858925,0,0,0,0,0,0.032818468,0,0,0,0,0.000912563,0,0,0.00098016,0,0,0,0
